,Vmag,Plx,e_Plx,B-V,SpType,Amag,TargetClass
5867,6.504841929,3.145393091,0.5027040349,-0.04093794403,B9III/IV,15.21081142,1
5868,8.472670394,19.29026289,1.612203165,0.8998263246,K2V,21.21856826,1
5869,7.989177178,10.28082859,0.6703205047,0.0644913773,A0V,17.75855761,1
5870,8.453577801,0.8693792315,1.19864701,1.363549447,K2III,12.72032709,0
5871,7.165522885,20.1030738,1.068869165,0.554103753,G1V,18.36483563,1
5872,8.404069901,-0.1231578269,0.9284767168,0.8936222097,B0Iab,9.652734833,0
5873,8.189824365,7.48249547,1.190259883,0.3450184273,F0V,18.28382395,1
5874,4.66185085,47.15281076,0.5562328359,0.5027220736,F0V,19.42339242,1
5875,6.746810848,7.843913655,0.4881292868,1.296268366,K1III,15.28709737,0
5876,7.812122934,5.647779207,0.4952636759,0.5310775581,F0IV,15.17364617,1
5877,9.137481555,2.058021951,1.495449722,1.224026036,K1III,14.34754179,0
5878,2.256696522,5.880695375,0.5466518877,1.055016291,K3III,14.80805212,0
5879,8.820654489,9.543048554,0.955405698,0.5260198439,F5V,18.07305599,1
5880,8.827317979,2.967524359,1.367820263,0.27889683,B8III,18.01131314,0
5881,8.304716466,4.148299251,1.255761612,0.9581400834,G8III,17.16279623,0
5882,6.744515667,5.041582436,0.8872256121,-0.1073319495,B8/B9Vn,15.98690394,1
5883,7.259793662,3.483742233,0.903095895,0.9668044604,G9III+...,16.28734232,0
5884,7.630403034,3.979020857,1.321527299,0.9843014786,K0III,15.61403789,0
5885,9.043692369,3.62789547,1.621363238,0.9466111534,G8IV,17.30731671,1
5886,7.496289825,4.098781755,0.8013664176,0.2742196822,B9III,15.42345262,0
5887,8.26096399,3.917569879,1.074151297,1.161616368,K1III,14.75495964,0
5888,5.144032211,10.01940893,0.8411744361,-0.08539229449,F4III,16.70781272,0
5889,8.41527881,1.32836269,1.239419018,1.187289019,K0III,13.80950252,0
5890,9.006904177,8.303812303,0.9304520897,0.7068359307,G8IV/V,18.39474733,1
5891,8.241662411,1.870904854,1.46460388,1.331706865,K4III,16.2428615,0
5892,8.073959822,0.3287674023,0.9234232538,1.333997465,K2Ib-II,13.10579351,0
5893,7.214049417,4.665583242,0.6398206688,1.129230062,K3III,14.56584146,0
5894,4.034744092,2.472464202,0.7192761266,1.432789281,K3III,13.41283655,0
5895,8.305454602,30.30131106,1.091645219,0.9514686878,K2V,20.83276866,1
5896,8.417409207,13.55160792,0.6058060843,0.8968466771,K1III,18.62521842,0
5897,8.818574466,4.540020129,1.377827194,0.9193356194,G8III/IV,17.78834022,1
5898,7.034858226,22.7556892,0.6521687243,0.6122601722,G3V,18.0505889,1
5899,7.193764178,30.84637743,1.065082255,0.9949361675,K1/K2V,20.67017082,1
5900,8.924215989,6.848827631,0.8840350977,0.68490308,F2/F3V,18.57255206,1
5901,7.976100357,2.444863712,0.7997575675,1.065356605,K0III,15.07311202,0
5902,8.180091506,1.974391002,0.933392998,1.003106662,G8III,15.94296893,0
5903,9.022286224,2.464175148,1.337224005,1.258951439,K1III,16.56983263,0
5904,9.240542721,7.723185625,0.8556190818,0.2869012681,F3V,17.72737829,1
5905,7.609913088,3.200260328,1.01784845,-4.03e-05,A1V,16.53265866,1
5906,9.205602498,17.98388232,1.163958687,0.9949808472,K0III,18.83544431,0
5907,5.679189625,7.210826813,0.5796942342,-0.0589894856,A3V,16.78758761,1
5908,8.249030301,5.219203666,0.9421380802,0.8875657367,K7V,16.82968615,1
5909,8.852097613,-0.4759491239,0.7923871742,0.563073595,A0/A1Ia,10.89445933,0
5910,4.574956646,32.02372808,0.5776578453,0.55968057,F0Ve...,17.7066378,1
5911,6.858808684,4.414519195,0.9201627537,-0.1033498452,F0/F2IV/V,14.85390661,1
5912,8.022629028,4.276927141,0.9171921776,1.380831052,M2III,16.8315708,0
5913,8.598908105,2.461637015,1.171721433,0.5781043845,B0.5Ib,15.54956335,0
5914,9.155392626,2.455075444,1.574578799,0.1721404865,F0V,17.24667141,1
5915,8.734120442,2.349701572,1.364694121,0.9366013557,B5II,16.51944947,0
5916,4.064739945,13.97982393,0.4874406946,1.04950915,K1III,16.61451947,0
5917,8.571862256,1.817621907,0.8223984635,1.01586339,K0III,15.16119702,0
5918,7.606637338,2.857322873,0.6724463558,1.387776912,K2III,13.46846222,0
5919,8.611588759,9.336884865,1.158728015,0.5941803147,F7V,19.21058912,1
5920,7.622982939,4.935970789,0.8207275783,0.410549794,F0III,15.95051291,0
5921,8.034990637,1.283046666,1.212083334,1.095775384,K0III,14.50997754,0
5922,2.82078781,8.474355822,0.6487850015,0.05547466517,B9IV,15.74363361,1
5923,7.71797193,3.366294496,1.391173104,1.170097208,M4III,16.39041742,0
5924,8.383660212,2.014353179,1.007817996,1.362112667,K1III,14.51933835,0
5925,7.677574129,4.768939134,1.090719646,0.1568226051,B8V,15.7955949,1
5926,7.725877702,-0.8278927487,1.091749701,-0.02724618131,B5Vn...,7.591911996,1
5927,7.979077148,4.940937187,1.363182194,0.5398712983,F3III,17.70948455,0
5928,9.397356812,5.014204276,1.22993061,0.509772894,F2V,16.91639462,1
5929,7.327478366,1.768387875,0.7945680813,1.456990474,K3III,13.99339868,0
5930,7.863986489,8.814930795,0.9553241202,0.5435693912,F3V,18.6137727,1
5931,0.7307133354,12.16128417,0.4599443596,0.4439993432,F5II,15.77945232,0
5932,9.122294691,3.116957729,1.505032206,1.402873605,K0III,16.31729863,0
5933,8.797748485,3.077513133,1.030320188,0.2074515504,B9IV,16.61825265,1
5934,7.996571212,16.45549426,1.009070089,0.5491974988,G2V,20.62970662,1
5935,5.917198877,7.200299595,0.9318310422,1.012538391,B9IVn,15.24656177,1
5936,7.545934033,1.734771872,0.79247758,0.9495562686,F5-G1I-II,13.39805578,0
5937,8.095763804,2.651298946,0.7475726457,0.1938623011,B9.5V,15.75947892,1
5938,8.108562888,10.82802336,1.13183636,0.5684527305,F5V,19.31718564,1
5939,8.527225671,1.815327052,0.9861056649,1.553275226,K2III,14.69843332,0
5940,8.880606752,5.495648866,1.450996383,0.5407627324,F7V,18.56830213,1
5941,6.863076708,10.33642027,0.5615610916,0.192438986,A3V,15.91632412,1
5942,8.056172629,4.725327835,1.035754261,0.9634836904,G8III,17.16245422,0
5943,9.821860128,30.29008314,3.136292477,1.462488874,K7V,24.5547272,1
5944,3.591916738,11.20985194,0.8118604429,0.03527365665,A0III SB,14.7368298,0
5945,8.831416886,7.080839407,0.6937869845,0.3858269723,F3V,17.51809049,1
5946,8.455458202,7.962548173,0.7787001151,0.1871235086,F0V,17.41564614,1
5947,8.810998612,2.936473267,1.074498523,0.4099556237,F3V,16.50678403,1
5948,9.156086753,10.29345035,0.9111192108,0.6110067644,G3V,19.92799162,1
5949,7.71123782,3.369433048,0.8662037475,0.4746136251,F5IV,16.84578723,1
5950,8.337925984,1.527069146,0.9768094806,0.9765683493,F8/G0Ib,13.45221731,0
5951,9.094233198,4.777082483,0.9876471376,0.2725278067,A3II,17.7190838,0
5952,8.41044973,3.326001406,1.363089302,1.087955173,K0III,16.4348619,0
5953,8.772189401,17.49419064,1.117239098,0.7115204619,G6V,19.94265429,1
5954,10.07077868,7.183296175,1.007898123,0.4807791868,F3V,18.54109929,1
5955,6.738973303,13.23359259,0.6533654314,0.4578493203,F5V,19.85537492,1
5956,7.81424609,-0.1992188439,0.8807975668,-0.001454625057,B8/B9V,10.78350459,1
5957,2.47313964,3.938161752,0.4383821934,-0.100696687,B5V,13.78666859,1
5958,8.574723183,2.508802406,1.350483416,0.03644346907,A0V,16.55495055,1
5959,8.787484465,3.15812793,1.296701735,0.456699073,F3/F5IV/V,17.84062862,1
5960,2.985708625,2.876735457,0.6802641366,-0.03232876877,B3Vn,12.96547638,1
5961,9.512151691,4.716220259,1.261273611,1.001373306,K0III,18.16061414,0
5962,7.44421122,1.983240689,0.8867797058,1.312034885,K4III,13.7418448,0
5963,8.089840206,16.59815211,1.164221796,0.6773136744,G3V,19.19056992,1
5964,0.8396767748,40.08784682,0.7299302026,0.9766383069,G8IVvar,19.02949622,1
5965,3.908584861,7.012190064,0.710778335,0.006734832126,B8III,15.22470155,0
5966,8.342223574,3.155957741,0.9425166183,1.26236096,K2III,14.38193041,0
5967,7.544461646,6.452308589,0.8991722777,0.3137889393,A3/A4IV,17.42131757,1
5968,3.969113404,0.6588141827,0.4961923693,-0.0235254216,B1Ib,11.03671319,0
5969,10.07440729,3.005823411,2.726590953,0.5405680278,F0V,18.10676692,1
5970,7.593420684,6.964532025,1.279831209,0.2517795733,A5IV/V,17.29916254,1
5971,8.792134829,0.1194891568,1.044280709,0.9871569463,F6Ib-G2Ib,13.11380992,0
5972,8.524271505,2.036322927,0.8892109082,-0.08847112632,B9III,15.37306107,0
5973,8.047733925,5.386386907,1.099007268,0.4297797868,F0IV,17.30936516,1
5974,6.791830461,10.19406304,0.9598670991,0.0931390441,B8III,16.11693733,0
5975,8.643810571,15.49697744,0.8438091548,0.7170197532,G3V,19.18663129,1
5976,3.069264414,1.71281619,0.7967836437,1.666410918,K3II,12.14130347,0
5977,8.86592166,0.3877734485,1.113444408,1.131298589,K0III,11.89460131,0
5978,6.660297387,20.19185243,0.7844406564,0.7568693491,G8IV,17.928954,1
5979,6.661179738,0.326679907,0.4391306454,0.60683395,A9Ia,9.930022402,0
5980,8.284620693,9.213195155,1.04333228,1.304665808,K0III,16.7614242,0
5981,9.072373703,7.170377738,1.001518452,0.464053384,F2V,18.51752994,1
5982,7.385487496,2.569862568,1.031463435,1.143832535,G8III,16.53309709,0
5983,8.176667024,1.279822571,1.212447477,1.258807449,K5III,14.65438815,0
5984,8.481038738,4.361504163,0.8027078838,0.1089009228,B9V,17.80291366,1
5985,8.963050269,1.021282957,1.297223855,0.9633841189,K0/K1IIICNp,14.67390929,0
5986,8.594923086,3.000975966,1.349895598,0.1039821369,B1II,16.33123672,0
5987,7.282903512,17.53698885,1.058707793,0.7646194836,G2V,18.22806778,1
5988,6.979402242,4.546293915,0.8721489899,0.6504124451,G2/G3V,15.69827238,1
5989,7.821385001,4.966641906,1.376314389,1.425270476,K5III,15.63183258,0
5990,8.081674632,5.677251,0.8712091683,0.6613098146,G3V,16.84892397,1
5991,8.459329282,2.506508413,1.02645175,1.108103501,F0/F2III,15.78851638,0
5992,2.629593455,10.2160587,0.6695257968,0.5932260196,F3IV,16.89491763,1
5993,9.655329702,0.5614763769,1.289023633,1.135833196,F3/F5III,13.53402587,0
5994,3.869577011,11.44720099,0.5775483325,1.150740003,K0III,14.26164489,0
5995,7.122808552,0.4249480012,0.7044096537,0.07391157467,O8.5V,12.42990171,1
5996,7.342994261,2.165968735,0.789065396,0.8874287562,G8III,14.74443342,0
5997,8.840618614,8.562643478,1.518129973,0.6159516737,G3V,20.25489824,1
5998,8.561099544,5.613897164,1.033788817,1.154459962,K1III,17.20002382,0
5999,11.09238246,-0.7164680624,1.988583684,1.427899355,K2III,12.61389807,0
6000,8.088735412,31.36881645,0.9915497033,1.038478049,K3V,22.3417963,1
6001,8.959893147,-1.554473309,0.8841755619,0.0762286983,B0.5Ia,15.94412471,0
6002,6.435640244,36.42438164,0.533987458,0.2579874997,A7III-IV,18.12044031,1
6003,8.22048296,11.49869161,0.8802924295,0.4022873422,A9V,16.69433266,1
6004,7.931910568,5.21766144,1.119486899,0.9546123049,G8III,16.55407518,0
6005,8.064359764,5.05985824,1.588266596,0.3784480413,F2III,17.26861236,0
6006,9.743228149,8.06417904,1.214235502,0.2590861731,A5V,17.00485234,1
6007,7.702410474,0.1637085849,0.8003695407,1.613184304,K4III,11.16086954,0
6008,9.009940853,1.456609311,1.368905396,1.376886073,K2III,16.13685799,0
6009,8.250024787,18.8812362,1.034695725,0.7766965929,G3V,19.54912207,1
6010,7.774897165,3.51805278,1.380378421,1.025370852,K0III,16.06524768,0
6011,8.950871599,2.232907929,1.464655582,0.6420661791,G2III,16.00450778,0
6012,7.200112661,4.327651175,0.5805683959,0.06906249888,A0V,15.60794926,1
6013,-0.1868335934,10.79662007,0.5236603577,1.170554637,M6.5III,16.33830739,0
6014,7.921558433,2.644323207,1.144371024,1.034986101,K3III,15.55914993,0
6015,8.354334016,0.4743959965,0.9150012475,-0.07630818989,B2V,11.14720378,1
6016,4.599346595,5.385171607,0.4338783288,1.194369903,K1III,15.21951236,0
6017,8.640767314,8.445553497,1.134438874,0.8537631222,K0V,20.34843582,1
6018,5.370923769,22.04733604,0.6397044352,0.5108381521,F5Vvar,16.84316419,1
6019,7.741324341,5.264461388,0.7582531435,-0.001348304143,A0/A1V,15.81286135,1
6020,7.524035587,3.374909138,0.7761824733,1.095323724,G8IV,13.80249408,1
6021,9.126479176,1.479826247,1.668571346,0.9571224201,G8III,14.23482675,0
6022,6.18821433,6.904834804,0.5552609821,-0.1314823251,B9.5IV:,16.77329844,1
6023,2.561126063,6.760474824,0.5327174871,-0.04406907177,A1V,16.51013014,1
6024,9.278367583,2.861459257,1.010805151,0.5222848174,F2V,17.22137331,1
6025,8.724884442,1.806571794,1.269036697,0.9826592949,G8/K0III+..,15.18795412,0
6026,8.818380868,9.757689062,1.59217376,0.07926306594,A0V,17.79794134,1
6027,6.550914251,4.501157083,0.6114813416,1.170938994,K5III,15.28473633,0
6028,5.44043963,5.191532173,0.5776827737,1.329284112,K3III,13.71180959,0
6029,8.642661871,3.88683396,1.209027448,0.4572792074,F2V,17.51301032,1
6030,7.873869303,6.032839185,0.9375797168,-0.006713143356,K1IV,16.92343138,1
6031,3.866213926,8.129057507,0.8882106991,0.7111731323,G0III,15.60552642,0
6032,9.031357425,2.348027223,1.100461898,0.6152907065,G3:Vw...,15.55646245,1
6033,8.5025704,2.555373002,1.019914992,0.5921290618,F7IV/V,16.37937127,1
6034,8.351178287,1.628272574,0.8005843845,1.064581349,K2III,15.76819167,0
6035,7.919280511,24.23135558,1.226563806,0.3984006853,F3/F5V,20.30644504,1
6036,9.562492528,30.89001874,1.72238743,1.257749037,K7V,22.54518171,1
6037,8.071280539,5.241768609,0.7636537903,0.1204084043,A0V,16.43086952,1
6038,2.804572972,26.31684379,0.7931270423,0.5108979976,F2mF5IIp,15.65627822,0
6039,7.29086456,4.124832969,0.5138638461,1.330723976,K1III,15.55843826,0
6040,8.77337414,1.432128369,1.161919246,1.023774167,K8III,14.56493276,0
6041,7.490786422,1.602161707,0.9580945897,1.478661751,K5III,13.36911609,0
6042,8.079716028,13.86077846,0.9891308424,0.5829782167,G3V,19.39417458,1
6043,3.834042614,7.777978098,0.4873025913,-0.2869804846,B2.5V,13.27481191,1
6044,7.513274248,4.116165735,0.7234345499,0.06318712147,A3V,15.37936725,1
6045,4.726242008,-0.1164280399,0.8152253422,0.1439510923,B9Ia,10.48083704,0
6046,7.640316835,2.338399771,0.8190622717,1.265422131,K4III,15.28618676,0
6047,8.510919938,14.50370806,1.004970383,0.5036142491,G1V,18.74516195,1
6048,9.22363529,10.75822791,1.926718654,0.6891621875,G3V,19.44742162,1
6049,8.430894225,4.388669512,1.427442866,0.7173952842,F0/F2IV/V,18.33071183,1
6050,5.159272091,3.409603267,0.6375430346,0.9972598834,G8III,13.58023728,0
6051,9.123942051,5.646269508,1.410558591,0.4907013582,F2V,18.07352547,1
6052,7.905353451,1.969625934,1.007167439,0.9971619723,K1III,14.11186837,0
6053,8.261529714,2.856212397,0.7809111228,-0.02709715904,B9V,15.57884245,1
6054,9.592550614,-2.212266295,1.674187033,1.023031038,B8Iab:e,16.54211517,0
6055,8.463625947,1.317801847,0.9383173774,-0.0110869059,B5III SB,15.59828602,0
6056,7.551603727,1.929443932,0.6641288391,-0.1932556402,B8III,15.6246288,0
6057,4.808574213,2.991349582,0.5198901593,-0.07448927206,B5V,13.1907984,1
6058,8.651909686,0.3973491909,1.196852,1.502499449,K4III,11.51488423,0
6059,7.268173425,2.598341627,0.9516870403,-0.03047711754,B5III/IV,13.68317569,1
6060,9.25444771,30.04613374,1.243120917,1.251837099,K7V,22.85732574,1
6061,9.527446881,3.499095973,1.781395415,0.9739118965,G8III,17.95207983,0
6062,8.634690421,2.273738661,1.372806119,0.02260954293,A0V,16.06480951,1
6063,8.359371703,8.66984749,1.019082281,0.4386785276,F3V,18.78264969,1
6064,8.376876658,2.118076881,0.7019217237,1.00275003,G8III/IV,15.06669494,1
6065,7.800744408,18.62290594,0.7836564555,0.5339907954,G2V,19.00053554,1
6066,7.64000431,4.340904334,1.021388681,1.001133571,K1III,16.43323915,0
6067,7.338366327,2.614984031,1.365381702,0.2205230966,A8V,15.21881563,1
6068,8.839435025,5.692789729,0.997692921,0.4241349115,G3IV,17.75215436,1
6069,9.877074143,6.056689581,1.280364092,0.2030205315,F3V,17.57299335,1
6070,8.519234899,3.080202439,1.455835797,0.9820379308,G8IV,17.1613109,1
6071,8.463969224,12.26655593,1.102604409,0.816603459,K0V,18.12582176,1
6072,8.903200635,8.82268001,1.451099194,0.3709342298,F0V,16.3955945,1
6073,6.897469271,7.134235915,0.7697902073,0.05623259104,A5V,16.31353727,1
6074,8.870605742,2.553733334,1.012200469,1.434785978,G8/K0V,16.30893865,1
6075,7.427421361,3.224329392,0.8249851394,0.4203554326,A9III,14.80063512,0
6076,5.185191013,3.386867826,0.6625710348,1.418245791,K5III,15.30109499,0
6077,6.533579248,-1.498022413,0.5450875793,-0.07807739424,B0Ib/II,13.9973866,0
6078,4.67684478,5.126416288,0.5365998747,0.5382920762,G5II comp,13.12813563,0
6079,8.962307034,-0.3867888681,1.42124975,1.08756095,M2/M3III,11.95354962,0
6080,4.930784801,7.294768621,1.023854982,0.04714011801,A0V,15.58737256,1
6081,4.265100678,2.509631424,0.6749726986,-0.09849160594,B9II/IIIp..,14.39539026,0
6082,8.26493757,3.925820366,1.116151332,-0.01462079203,B9V,16.27026454,1
6083,8.772234265,11.75379328,0.9827151097,0.5490651667,F0IIw...,18.27654427,0
6084,8.504049315,0.6386125588,0.8765576158,1.439105329,M3III,12.56207847,0
6085,7.392996166,7.895680211,1.033635428,0.9622424974,A2Vs,15.04572951,1
6086,8.511543051,9.862086883,1.409775063,0.5133831527,F0V,17.89709205,1
6087,3.387887893,0.7794527627,0.5653946966,0.5779365954,A9IV,12.97015678,1
6088,5.645530435,2.499089699,0.7253520452,-0.1542736339,B9II/IIIp..,13.62814914,0
6089,5.353164067,2.547794713,0.7655219295,1.348799639,M2III,12.78194969,0
6090,6.737810232,11.35366938,1.18636816,-0.05714956822,A3III/IVs..,16.5629588,1
6091,7.413285843,0.7520869839,1.124066576,0.1108960714,O8/O9Ib:,12.35107903,0
6092,7.949687601,5.306847108,1.049997394,0.2690952652,A1V,16.58253874,1
6093,8.618611835,0.4050710845,1.040920751,1.56497409,M2III,14.39646095,0
6094,9.054424734,1.734312907,0.9240868004,1.123289682,K0III,14.317066,0
6095,7.0154476,1.636328396,1.129990809,1.040396257,F5Ia,13.878107,0
6096,6.692352115,3.716215161,1.192753549,-0.02396091422,B8II/III,14.64339338,0
6097,9.164667925,5.132798462,1.193908362,0.4072894748,F3V,18.47617381,1
6098,8.277092016,-0.8244342806,0.955759334,0.7858339343,F7II,13.00256894,0
6099,8.758330934,3.386224258,0.8724451974,1.041707773,K0III,16.3064162,0
6100,5.581436519,1.567993464,0.7000053034,0.04815493268,B3III,12.62640108,0
6101,8.593306004,7.707239981,1.301326393,0.5172959127,F3V,18.28665764,1
6102,8.682363741,7.32094013,1.292919106,0.2914287927,G5V,18.00895697,1
6103,7.591123953,1.503634553,1.193970589,1.344284235,K3III,14.3985666,0
6104,4.835213247,3.722294748,0.6163586494,-0.0003557162553,B8Ib/II,13.63169493,0
6105,8.585370328,1.56470109,0.9282409395,1.245492451,K2III,15.41100452,0
6106,8.261411123,14.17351111,0.8622576103,0.2014716416,A9IV,17.58729743,1
6107,7.413046826,2.386963052,1.173966776,0.02686986926,B3V,14.63219737,1
6108,8.637677182,15.68320372,0.858240452,0.7357013915,G3V,19.01357646,1
6109,9.15895778,20.77037916,1.115180624,0.8534595841,K2V,23.14964704,1
6110,9.549041508,3.362600256,1.439681367,1.028091467,G8III,17.81830335,0
6111,9.325652938,3.29364094,1.234114826,1.147288737,M2III:,16.59881019,0
6112,7.649310196,13.3863949,0.9251943498,0.1971152397,A2V,18.01525985,1
6113,8.921415436,-0.9230017609,0.9421819564,0.9252150888,K0III,11.08708251,0
6114,5.781964893,19.07903875,0.7860946183,0.03571110447,F0III:n,17.74881257,0
6115,2.54144037,6.259598533,0.6354202705,1.283718832,K5III,14.34915398,0
6116,7.014806239,2.530662133,0.7215707693,1.029876331,K0III,12.83967686,0
6117,8.425490388,2.806186745,1.194444782,1.247933034,M0III,15.89860142,0
6118,7.253891722,20.02233377,1.046010246,0.9921590992,K1VCN...,19.86744336,1
6119,8.284878657,13.73321639,1.165919712,0.6233784828,G2V,18.91005134,1
6120,6.180062019,20.50619983,0.8944996827,0.7557427211,F9V,17.60836001,1
6121,9.140481518,4.425691029,1.326572281,0.1601621113,F0V,16.50048863,1
6122,7.63377131,-1.278082468,0.9018377194,0.5225534967,F3V,18.5963266,1
6123,9.367731163,0.7824804861,1.620188314,1.029456115,K1III,13.90196836,0
6124,8.276901187,4.255192886,1.168087177,0.9491876742,G5V,17.70062399,1
6125,8.86548377,2.88762753,0.9540933696,0.6507974052,G8III,15.75851362,0
6126,8.100731797,3.683810261,1.155996118,0.9541418801,K2III,16.75940808,0
6127,8.037179696,3.375202274,1.16457399,0.1173397721,A1IV/V,16.21217336,1
6128,7.052128969,1.353388858,0.5313649929,-0.02384021949,B2II,12.27502636,0
6129,8.981302914,1.773717649,1.038803738,-0.06959200498,B5/B6IV,14.80886016,1
6130,7.747719183,2.891726664,0.8153239731,1.112253131,K0III,14.59335929,0
6131,6.10773886,8.954911131,0.5370943838,-0.05850344447,A1Vn...,15.8817471,1
6132,2.737233869,6.600630161,0.4259989348,-0.1083286883,B3V,13.95791813,1
6133,8.1209352,7.902864603,0.9646932292,0.5655008879,F6V,17.46080468,1
6134,8.981559009,2.577473866,0.9086297539,-0.05682490944,A0V,15.6774886,1
6135,4.017496181,1.536359501,0.855314987,1.246790815,M1III,11.75777177,0
6136,8.086320923,3.149191456,0.7462050747,1.316870943,K5III,16.0252803,0
6137,8.420718763,-0.6150093153,1.067036721,0.02583364491,A3IV/V,11.67926994,1
6138,5.813565544,19.39902539,0.9053886046,0.4238133177,F6V,18.2698271,1
6139,9.016371994,1.253005561,1.090006474,0.9628177059,G6III/IVp,16.69575136,1
6140,8.531011488,12.59471367,1.151461123,0.5288280199,F7IV-V,17.50851482,1
6141,8.052035393,7.794629434,1.026235199,0.1476742888,A9V,17.60629465,1
6142,9.597354537,8.044824775,1.565238136,0.6311806999,G6V,18.50234435,1
6143,7.37800139,12.31435342,0.9241070442,0.9165144381,G8IV,18.88955173,1
6144,8.622095522,0.6139128278,1.261518958,1.071418552,G8III,14.33918853,0
6145,8.256251168,0.8798558387,1.131218776,1.384277362,K2IV/V,14.3358049,1
6146,7.711725592,4.8735207,0.8533241224,1.024720873,A0IIIp...,15.55542332,0
6147,7.591718685,2.603792538,0.5695121974,1.411941012,K5III,14.19393795,0
6148,8.957868363,3.417788856,0.8979273086,0.5272271662,F7IV/V,16.28232748,1
6149,8.646848132,4.999257404,0.9223402096,0.4054358216,A7V,17.58708995,1
6150,8.142341347,0.470626679,0.9786207298,0.4693379322,F6V,12.82257963,1
6151,6.251618151,4.616920234,1.083215084,1.217287945,M4/M5III,15.50171596,0
6152,9.366681166,1.512088369,0.7690733008,-0.0219972472,B7/B8V,15.07761692,1
6153,9.072505134,7.842315265,0.7305923932,0.5191753877,G3V,18.38247036,1
6154,8.029756664,4.273313002,1.075905713,1.086459699,K1III,17.2018864,0
6155,7.943745797,8.173854543,0.9016929589,0.4744100794,F5IV,17.86534035,1
6156,9.695338447,3.373990136,1.175982108,1.581618477,M5IIIe-M9e,17.21940946,0
6157,9.183540723,4.843157638,1.362415559,0.6340357551,F7V,17.40049087,1
6158,7.808849154,13.29659816,1.119123636,-0.03535992229,B9.5V,17.07149465,1
6159,8.5202199,6.201945104,0.9789063036,-0.01494159839,G8III +A7/F0,17.7142682,0
6160,8.627982096,13.15745723,1.174876771,0.8130123375,G5V,20.79477921,1
6161,4.387680756,7.99045833,0.9588158987,0.9267077917,K0III-IV,16.17890027,1
6162,7.695874844,0.1982506561,1.354757978,1.392885629,K5III,12.55728931,0
6163,2.157029834,4.889429038,0.7092359142,1.001356684,K1IIvar,13.85340733,0
6164,0.7468150903,6.079054731,0.7494146725,0.1346711059,B1II/III,10.76842377,0
6165,8.356385194,1.781557102,0.9670875998,1.071368349,K5IV,14.91224348,1
6166,8.847169225,2.075675496,0.9245241503,1.452895095,K5III,16.12000433,0
6167,6.797198935,6.824339565,0.6722305379,1.056317135,G8III,16.35424398,0
6168,2.95790223,5.738911445,0.549558481,-0.0973050005,A0/A1V,14.93196305,1
6169,4.410437937,0.213032005,0.6908745569,0.077310731,B0Ia,9.5047486,0
6170,8.173707657,4.491102769,1.310910907,1.259304619,K0III,16.85649226,0
6171,8.325726127,6.348801386,1.06013068,0.4260530183,F3V,17.47459219,1
6172,9.188041842,2.758443733,0.9725431961,1.019002218,G8IV,17.56071017,1
6173,9.085274552,9.037469909,0.890786782,0.1006131157,A0V,16.63831299,1
6174,8.627827384,13.19221859,1.227000254,0.8399825605,K1V,20.55839949,1
6175,8.38821986,2.070923993,1.107858599,0.4553387991,F5V,15.79416254,1
6176,9.013762145,2.784044462,1.625353436,1.173419682,G3/G5Vw,15.54769481,1
6177,9.601558857,1.16326245,2.136786441,0.01511145998,B0.5V,16.45402163,1
6178,6.720435177,2.029406959,0.9168494354,1.365105577,K4/K5III,14.65017223,0
6179,8.080540018,5.890190474,0.910856395,1.111568257,K0III,16.92478222,0
6180,8.320126943,1.908876816,1.423870005,-0.08134000382,A0V(n),14.8616591,1
6181,7.880332509,2.108925842,1.175624243,0.8168272901,G8III,13.49169533,0
6182,9.707469604,7.122869754,1.065178042,0.6177484408,G6/G8IV/V,18.84671355,1
6183,4.588077724,12.54708629,0.9228119235,0.1991613713,F0V,16.77652686,1
6184,6.591669071,7.536820333,0.8524181296,0.9835821261,K0III,17.0981513,0
6185,3.755025221,7.668168413,0.5825638823,0.01285833824,A2Vs,15.06950521,1
6186,8.780227639,2.474517048,0.8479432426,-0.01656550976,B9III,15.90629827,0
6187,8.519710695,2.465172495,1.231209469,0.4848053453,F3/F5III,16.5757135,0
6188,7.338728793,2.637248369,0.4682237962,1.190817438,K0III,13.69903753,0
6189,7.193380407,2.350608331,0.7732261347,-0.182022037,K7V,14.8108648,1
6190,5.99698394,10.19572162,0.7846098281,0.4902667513,G5IV,16.0568544,1
6191,9.008289253,2.555698177,1.256996593,-0.03721414798,A0V,16.22439373,1
6192,8.457757797,7.091545752,1.032448254,0.6032695231,F8IV:,18.90171236,1
6193,6.911655814,18.07819116,0.5893054581,0.3452037312,A5V,16.26739752,1
6194,8.648555812,4.680209239,1.253016451,0.6120870608,F2V,17.90651881,1
6195,9.857057652,0.5595761089,1.634466381,1.50769343,M0III,13.9225954,0
6196,5.966752203,10.35533773,0.6668302717,1.079888278,K0III,16.39332688,0
6197,7.93606581,10.59801795,1.218318151,0.3343967962,F3V,18.3192865,1
6198,9.671775726,3.999651411,1.095931304,0.4874036235,F5V,17.69688983,1
6199,8.86019107,4.703978419,1.025502421,0.5553948296,F3V,17.21723293,1
6200,8.988113698,1.018257019,0.9794317086,1.251343431,K0III,13.24118417,0
6201,9.018536741,2.199823515,1.371567297,0.5413446821,F6V,16.78895888,1
6202,2.971007249,4.727093172,0.8608261175,-0.01458290688,B8Ib/II,14.21885755,0
6203,9.002474686,3.319890159,1.173875374,-0.001567037457,B8V,15.89033872,1
