Vmag,Plx,e_Plx,B-V,Amag,SpType,TargetClass
7.046536091,34.49653855,0.9023676289,0.9011796989,19.54947889,864,0
6.85372567,2.471838124,0.9240063995,0.2277257865,14.4769638,212,1
6.635609982,4.104550394,0.656919358,0.02128646057,15.85982877,21,0
7.264620437,4.213117026,0.6724332895,-0.2066358388,15.50072375,21,0
8.171203965,1.51845376,0.7979426121,1.236800698,14.92667591,931,0
7.382174568,3.167463068,0.9692854537,0.9718480076,13.56962707,706,1
7.027128904,16.61209145,1.263711449,0.4024777831,17.7539591,524,1
8.683436013,2.141388731,0.9321553498,0.03887915308,15.81652241,486,1
9.137529863,1.437854733,0.997427738,0.2015910413,15.67241248,21,0
3.007952654,8.858250297,0.5635890543,1.300517588,15.35575738,176,0
2.679114708,4.539576324,0.4819293067,-0.1657623027,14.97717943,460,0
9.314212891,5.672825331,1.365066308,0.4159364998,18.41253485,584,1
7.652102972,4.306411944,1.076667117,0.3826163596,15.87318587,538,0
8.507807754,1.836552276,0.9862895141,0.4218444985,15.56845071,524,1
8.672867445,2.011384767,1.15038515,1.098951602,15.42834826,888,1
7.736875621,0.398195539,0.8231597466,1.225119303,12.64801074,931,0
6.786213765,3.803207646,0.6954357267,0.4245310342,16.85495963,524,1
0.7071159051,13.51849372,0.7365000437,0.3204497429,16.28782543,554,0
4.340153355,2.232353449,1.104904692,-0.2238598064,13.34396816,311,0
8.800742836,1.936765727,1.039565152,0.2731012509,14.95529973,420,1
8.813639083,2.700096192,1.012573209,1.281686999,15.96386506,969,1
3.004795935,6.507271089,0.4412861063,-0.2377582847,13.47364901,303,1
9.088285424,2.72062816,0.9922987391,0.5190723383,16.45044742,90,1
8.135747422,12.91043246,0.9827976853,0.4790833928,18.07434641,175,0
8.898297002,2.189493139,1.110886293,1.280503143,14.63567537,969,1
8.151704564,0.9119821589,1.347289539,0.3779926131,14.74373825,303,1
9.109069022,1.78531745,1.013401299,1.388906454,15.87820542,969,1
8.803324303,0.8886344661,1.007800654,1.322652559,13.9895054,969,1
6.927590231,-0.08594397416,0.5612195666,0.09349616119,13.96728305,1105,1
7.235667286,5.400548848,0.9648725564,0.1730364515,17.15288956,150,0
9.030231961,6.823424417,1.190011292,1.045976465,17.4958125,888,1
8.264836631,1.121672622,0.9128124729,1.360244764,13.99457185,1072,1
8.557753032,4.075410073,1.295146943,1.001815062,17.58485012,901,1
9.356536181,1.926307171,1.424804169,0.3138889603,16.30399326,524,1
8.33743454,0.8920191778,0.8801243693,0.9269917105,13.85463945,844,0
9.777891604,14.84819712,1.861862294,0.7222409447,20.89417325,671,0
2.93233538,17.64167925,0.6326361727,0.9026162827,17.58248964,888,1
-0.4846895509,11.226197,0.7756449609,-0.03263832016,14.09937219,420,1
9.371656747,6.84049477,1.493086756,0.6309401933,18.69389128,619,1
8.347573389,9.067006331,1.435218303,1.120047824,17.67073962,888,1
5.734175722,3.685907016,0.5921424063,1.22533496,15.401627,994,1
6.401825026,1.155917341,1.039116473,1.472861525,14.12732802,935,0
6.921281343,6.659569026,0.7254443044,1.270555149,15.82906259,969,1
9.114263491,4.125178097,0.8812081431,0.425642486,16.46178989,614,1
8.22650601,6.147696268,0.9599237993,0.9979874728,17.6651679,888,1
6.910811789,7.394902455,0.8451510315,0.4542907454,18.14812976,584,1
9.161605146,5.027660787,0.9410525048,1.278335898,17.41659636,969,1
9.37235145,1.512759123,1.354407183,0.4319092442,14.74232925,703,0
8.189040518,0.6396154083,0.953554995,0.9865078778,13.50819017,888,1
7.461466382,3.271996404,0.6353271636,-0.03268202962,15.94833125,368,0
7.369171758,0.192099111,0.5316695775,1.02869181,10.79817296,205,1
7.934258971,1.350773161,1.386543496,1.159778347,13.5450756,931,0
8.206021811,13.9049592,0.830706493,0.9009325771,16.86752494,888,1
8.512212108,0.1483010915,0.8667803912,0.08564736802,12.34772925,211,1
9.943744332,6.284558473,1.621491805,0.5977126621,19.33760853,757,0
8.900100406,0.7548677126,1.528447275,0.234822244,14.26002934,203,0
7.167861728,2.958992888,0.7818151113,1.544283898,15.60519845,994,1
9.42707107,2.702982109,0.8734296033,0.1450116335,16.84877537,121,1
8.814265597,-0.9448180826,0.9506463429,1.307446722,12.26651788,994,1
9.354054951,1.644575093,1.054801309,0.9398494199,15.60029673,844,0
7.500958728,4.331710052,1.314053093,0.5974761806,15.73414463,549,0
8.896455712,5.006911765,0.9905355954,0.521316661,17.3741506,584,1
9.143314187,5.860892118,1.266328935,0.6903453321,17.78648807,738,0
3.742314136,1.542573725,0.6999438546,1.678532269,12.02622693,1015,1
7.992210617,0.980174817,0.9398744976,1.557514683,13.39629171,1027,1
9.326627888,4.330258601,1.151026101,0.1702189936,16.99455325,486,1
8.380209823,7.451535209,1.273994946,0.9778659319,18.96392143,792,0
8.762607075,3.513856724,1.259658748,0.2015297257,16.26281491,420,1
8.719784486,9.551979671,1.403791256,0.5360788793,17.9606928,709,1
7.69181245,0.8015974061,0.8579040109,1.31206992,12.57386217,969,1
1.795769701,8.565322503,0.431445528,1.074501825,16.21064028,931,0
5.083849092,4.486281745,0.5545772949,1.000907055,13.66400482,969,1
8.004869569,6.008606465,1.108885477,0.04730070198,16.77387453,167,0
7.491259209,1.111269903,1.086231924,1.189440162,13.90593887,1027,1
9.549243036,1.796371816,1.762434518,0.03431502956,15.644937,62,0
7.076813502,21.30522791,1.307407357,0.6718024233,19.22133252,660,0
2.637082308,4.325557852,0.6407284156,1.145610466,12.49620978,761,1
9.563069997,8.519323485,1.074047904,0.4874843895,18.44739428,660,0
8.666931088,3.977976408,1.279085959,-0.04309982906,17.16667546,468,1
8.143206718,8.998783751,0.8621307207,0.6033307199,18.3663339,738,0
9.433895807,0.8799224948,1.31746132,1.320923795,15.6952454,1065,1
7.874571197,1.574764215,1.23558569,1.152088171,13.85745728,931,0
7.816623926,3.63216821,0.6524730855,0.1892396035,15.40866272,175,0
8.19746575,17.95838701,0.8074560235,0.6412571847,19.69468673,709,1
8.497309809,1.922866775,1.094058787,0.1912293458,15.64536685,378,0
9.329228339,8.336735708,1.291427015,0.4946328696,17.96191801,660,0
8.361196431,5.607970751,1.077198797,0.2005927669,18.1143308,162,1
4.05736916,4.922176022,0.5994495219,0.231116174,14.06960196,74,1
6.504841929,3.145393091,0.5027040349,-0.04093794403,15.21081142,468,1
8.472670394,19.29026289,1.612203165,0.8998263246,21.21856826,984,0
7.989177178,10.28082859,0.6703205047,0.0644913773,17.75855761,21,0
8.453577801,0.8693792315,1.19864701,1.363549447,12.72032709,969,1
7.165522885,20.1030738,1.068869165,0.554103753,18.36483563,716,1
8.404069901,-0.1231578269,0.9284767168,0.8936222097,9.652734833,233,0
8.189824365,7.48249547,1.190259883,0.3450184273,18.28382395,524,1
4.66185085,47.15281076,0.5562328359,0.5027220736,19.42339242,524,1
6.746810848,7.843913655,0.4881292868,1.296268366,15.28709737,931,0
7.812122934,5.647779207,0.4952636759,0.5310775581,15.17364617,513,1
9.137481555,2.058021951,1.495449722,1.224026036,14.34754179,931,0
2.256696522,5.880695375,0.5466518877,1.055016291,14.80805212,994,1
8.820654489,9.543048554,0.955405698,0.5260198439,18.07305599,619,1
8.827317979,2.967524359,1.367820263,0.27889683,18.01131314,420,1
8.304716466,4.148299251,1.255761612,0.9581400834,17.16279623,844,0
6.744515667,5.041582436,0.8872256121,-0.1073319495,15.98690394,415,1
7.259793662,3.483742233,0.903095895,0.9668044604,16.28734232,869,1
7.630403034,3.979020857,1.321527299,0.9843014786,15.61403789,888,1
9.043692369,3.62789547,1.621363238,0.9466111534,17.30731671,853,1
7.496289825,4.098781755,0.8013664176,0.2742196822,15.42345262,466,1
8.26096399,3.917569879,1.074151297,1.161616368,14.75495964,931,0
5.144032211,10.01940893,0.8411744361,-0.08539229449,16.70781272,588,1
8.41527881,1.32836269,1.239419018,1.187289019,13.80950252,888,1
9.006904177,8.303812303,0.9304520897,0.7068359307,18.39474733,855,1
8.241662411,1.870904854,1.46460388,1.331706865,16.2428615,1016,1
8.073959822,0.3287674023,0.9234232538,1.333997465,13.10579351,983,0
7.214049417,4.665583242,0.6398206688,1.129230062,14.56584146,994,1
4.034744092,2.472464202,0.7192761266,1.432789281,13.41283655,994,1
8.305454602,30.30131106,1.091645219,0.9514686878,20.83276866,984,0
8.417409207,13.55160792,0.6058060843,0.8968466771,18.62521842,931,0
8.818574466,4.540020129,1.377827194,0.9193356194,17.78834022,850,1
7.034858226,22.7556892,0.6521687243,0.6122601722,18.0505889,757,0
7.193764178,30.84637743,1.065082255,0.9949361675,20.67017082,923,0
8.924215989,6.848827631,0.8840350977,0.68490308,18.57255206,544,1
7.976100357,2.444863712,0.7997575675,1.065356605,15.07311202,888,1
8.180091506,1.974391002,0.933392998,1.003106662,15.94296893,844,0
9.022286224,2.464175148,1.337224005,1.258951439,16.56983263,931,0
9.240542721,7.723185625,0.8556190818,0.2869012681,17.72737829,584,1
7.609913088,3.200260328,1.01784845,-4.03e-05,16.53265866,47,0
9.205602498,17.98388232,1.163958687,0.9949808472,18.83544431,888,1
5.679189625,7.210826813,0.5796942342,-0.0589894856,16.78758761,101,1
8.249030301,5.219203666,0.9421380802,0.8875657367,16.82968615,1035,0
8.852097613,-0.4759491239,0.7923871742,0.563073595,10.89445933,2,1
4.574956646,32.02372808,0.5776578453,0.55968057,17.7066378,527,1
6.858808684,4.414519195,0.9201627537,-0.1033498452,14.85390661,501,0
8.022629028,4.276927141,0.9171921776,1.380831052,16.8315708,1065,1
8.598908105,2.461637015,1.171721433,0.5781043845,15.54956335,219,1
9.155392626,2.455075444,1.574578799,0.1721404865,17.24667141,524,1
8.734120442,2.349701572,1.364694121,0.9366013557,16.51944947,357,0
4.064739945,13.97982393,0.4874406946,1.04950915,16.61451947,931,0
8.571862256,1.817621907,0.8223984635,1.01586339,15.16119702,888,1
7.606637338,2.857322873,0.6724463558,1.387776912,13.46846222,969,1
8.611588759,9.336884865,1.158728015,0.5941803147,19.21058912,660,0
7.622982939,4.935970789,0.8207275783,0.410549794,15.95051291,507,1
8.034990637,1.283046666,1.212083334,1.095775384,14.50997754,888,1
2.82078781,8.474355822,0.6487850015,0.05547466517,15.74363361,475,1
7.71797193,3.366294496,1.391173104,1.170097208,16.39041742,1089,0
8.383660212,2.014353179,1.007817996,1.362112667,14.51933835,931,0
7.677574129,4.768939134,1.090719646,0.1568226051,15.7955949,438,0
7.725877702,-0.8278927487,1.091749701,-0.02724618131,7.591911996,372,1
7.979077148,4.940937187,1.363182194,0.5398712983,17.70948455,575,1
9.397356812,5.014204276,1.22993061,0.509772894,16.91639462,560,1
7.327478366,1.768387875,0.7945680813,1.456990474,13.99339868,994,1
7.863986489,8.814930795,0.9553241202,0.5435693912,18.6137727,584,1
0.7307133354,12.16128417,0.4599443596,0.4439993432,15.77945232,603,0
9.122294691,3.116957729,1.505032206,1.402873605,16.31729863,888,1
8.797748485,3.077513133,1.030320188,0.2074515504,16.61825265,475,1
7.996571212,16.45549426,1.009070089,0.5491974988,20.62970662,738,0
5.917198877,7.200299595,0.9318310422,1.012538391,15.24656177,481,1
7.545934033,1.734771872,0.79247758,0.9495562686,13.39805578,598,1
8.095763804,2.651298946,0.7475726457,0.1938623011,15.75947892,456,0
8.108562888,10.82802336,1.13183636,0.5684527305,19.31718564,619,1
8.527225671,1.815327052,0.9861056649,1.553275226,14.69843332,969,1
8.880606752,5.495648866,1.450996383,0.5407627324,18.56830213,660,0
6.863076708,10.33642027,0.5615610916,0.192438986,15.91632412,101,1
8.056172629,4.725327835,1.035754261,0.9634836904,17.16245422,844,0
9.821860128,30.29008314,3.136292477,1.462488874,24.5547272,1035,0
3.591916738,11.20985194,0.8118604429,0.03527365665,14.7368298,10,0
8.831416886,7.080839407,0.6937869845,0.3858269723,17.51809049,584,1
8.455458202,7.962548173,0.7787001151,0.1871235086,17.41564614,524,1
8.810998612,2.936473267,1.074498523,0.4099556237,16.50678403,584,1
9.156086753,10.29345035,0.9111192108,0.6110067644,19.92799162,757,0
7.71123782,3.369433048,0.8662037475,0.4746136251,16.84578723,611,1
8.337925984,1.527069146,0.9768094806,0.9765683493,13.45221731,667,0
9.094233198,4.777082483,0.9876471376,0.2725278067,17.7190838,88,1
8.41044973,3.326001406,1.363089302,1.087955173,16.4348619,888,1
8.772189401,17.49419064,1.117239098,0.7115204619,19.94265429,814,1
10.07077868,7.183296175,1.007898123,0.4807791868,18.54109929,584,1
6.738973303,13.23359259,0.6533654314,0.4578493203,19.85537492,619,1
7.81424609,-0.1992188439,0.8807975668,-0.001454625057,10.78350459,414,1
2.47313964,3.938161752,0.4383821934,-0.100696687,13.78666859,368,0
8.574723183,2.508802406,1.350483416,0.03644346907,16.55495055,21,0
8.787484465,3.15812793,1.296701735,0.456699073,17.84062862,567,0
2.985708625,2.876735457,0.6802641366,-0.03232876877,12.96547638,336,0
9.512151691,4.716220259,1.261273611,1.001373306,18.16061414,888,1
7.44421122,1.983240689,0.8867797058,1.312034885,13.7418448,1016,1
8.089840206,16.59815211,1.164221796,0.6773136744,19.19056992,757,0
0.8396767748,40.08784682,0.7299302026,0.9766383069,19.02949622,858,1
3.908584861,7.012190064,0.710778335,0.006734832126,15.22470155,420,1
8.342223574,3.155957741,0.9425166183,1.26236096,14.38193041,969,1
7.544461646,6.452308589,0.8991722777,0.3137889393,17.42131757,84,1
3.969113404,0.6588141827,0.4961923693,-0.0235254216,11.03671319,271,1
10.07440729,3.005823411,2.726590953,0.5405680278,18.10676692,524,1
7.593420684,6.964532025,1.279831209,0.2517795733,17.29916254,138,0
8.792134829,0.1194891568,1.044280709,0.9871569463,13.11380992,639,0
8.524271505,2.036322927,0.8892109082,-0.08847112632,15.37306107,466,1
8.047733925,5.386386907,1.099007268,0.4297797868,17.30936516,513,1
6.791830461,10.19406304,0.9598670991,0.0931390441,16.11693733,420,1
8.643810571,15.49697744,0.8438091548,0.7170197532,19.18663129,757,0
3.069264414,1.71281619,0.7967836437,1.666410918,12.14130347,992,1
8.86592166,0.3877734485,1.113444408,1.131298589,11.89460131,888,1
6.660297387,20.19185243,0.7844406564,0.7568693491,17.928954,853,1
6.661179738,0.326679907,0.4391306454,0.60683395,9.930022402,205,1
8.284620693,9.213195155,1.04333228,1.304665808,16.7614242,888,1
9.072373703,7.170377738,1.001518452,0.464053384,18.51752994,560,1
7.385487496,2.569862568,1.031463435,1.143832535,16.53309709,844,0
8.176667024,1.279822571,1.212447477,1.258807449,14.65438815,1027,1
8.481038738,4.361504163,0.8027078838,0.1089009228,17.80291366,486,1
8.963050269,1.021282957,1.297223855,0.9633841189,14.67390929,877,1
8.594923086,3.000975966,1.349895598,0.1039821369,16.33123672,257,1
7.282903512,17.53698885,1.058707793,0.7646194836,18.22806778,738,0
6.979402242,4.546293915,0.8721489899,0.6504124451,15.69827238,721,1
7.821385001,4.966641906,1.376314389,1.425270476,15.63183258,1027,1
8.081674632,5.677251,0.8712091683,0.6613098146,16.84892397,757,0
8.459329282,2.506508413,1.02645175,1.108103501,15.78851638,498,1
2.629593455,10.2160587,0.6695257968,0.5932260196,16.89491763,577,1
9.655329702,0.5614763769,1.289023633,1.135833196,13.53402587,564,0
3.869577011,11.44720099,0.5775483325,1.150740003,14.26164489,888,1
7.122808552,0.4249480012,0.7044096537,0.07391157467,12.42990171,1106,1
7.342994261,2.165968735,0.789065396,0.8874287562,14.74443342,844,0
8.840618614,8.562643478,1.518129973,0.6159516737,20.25489824,757,0
8.561099544,5.613897164,1.033788817,1.154459962,17.20002382,931,0
11.09238246,-0.7164680624,1.988583684,1.427899355,12.61389807,969,1
8.088735412,31.36881645,0.9915497033,1.038478049,22.3417963,1011,1
8.959893147,-1.554473309,0.8841755619,0.0762286983,15.94412471,216,1
6.435640244,36.42438164,0.533987458,0.2579874997,18.12044031,169,1
8.22048296,11.49869161,0.8802924295,0.4022873422,16.69433266,207,1
7.931910568,5.21766144,1.119486899,0.9546123049,16.55407518,844,0
8.064359764,5.05985824,1.588266596,0.3784480413,17.26861236,549,0
9.743228149,8.06417904,1.214235502,0.2590861731,17.00485234,141,0
7.702410474,0.1637085849,0.8003695407,1.613184304,11.16086954,1016,1
9.009940853,1.456609311,1.368905396,1.376886073,16.13685799,969,1
8.250024787,18.8812362,1.034695725,0.7766965929,19.54912207,757,0
7.774897165,3.51805278,1.380378421,1.025370852,16.06524768,888,1
8.950871599,2.232907929,1.464655582,0.6420661791,16.00450778,726,0
7.200112661,4.327651175,0.5805683959,0.06906249888,15.60794926,21,0
-0.1868335934,10.79662007,0.5236603577,1.170554637,16.33830739,1098,0
7.921558433,2.644323207,1.144371024,1.034986101,15.55914993,994,1
8.354334016,0.4743959965,0.9150012475,-0.07630818989,11.14720378,311,0
4.599346595,5.385171607,0.4338783288,1.194369903,15.21951236,931,0
8.640767314,8.445553497,1.134438874,0.8537631222,20.34843582,911,1
5.370923769,22.04733604,0.6397044352,0.5108381521,16.84316419,622,1
7.741324341,5.264461388,0.7582531435,-0.001348304143,15.81286135,3,1
7.524035587,3.374909138,0.7761824733,1.095323724,13.80249408,853,1
9.126479176,1.479826247,1.668571346,0.9571224201,14.23482675,844,0
6.18821433,6.904834804,0.5552609821,-0.1314823251,16.77329844,455,1
2.561126063,6.760474824,0.5327174871,-0.04406907177,16.51013014,47,0
9.278367583,2.861459257,1.010805151,0.5222848174,17.22137331,560,1
8.724884442,1.806571794,1.269036697,0.9826592949,15.18795412,825,1
8.818380868,9.757689062,1.59217376,0.07926306594,17.79794134,21,0
6.550914251,4.501157083,0.6114813416,1.170938994,15.28473633,1027,1
5.44043963,5.191532173,0.5776827737,1.329284112,13.71180959,994,1
8.642661871,3.88683396,1.209027448,0.4572792074,17.51301032,560,1
7.873869303,6.032839185,0.9375797168,-0.006713143356,16.92343138,945,1
3.866213926,8.129057507,0.8882106991,0.7111731323,15.60552642,700,1
9.031357425,2.348027223,1.100461898,0.6152907065,15.55646245,747,1
8.5025704,2.555373002,1.019914992,0.5921290618,16.37937127,656,1
8.351178287,1.628272574,0.8005843845,1.064581349,15.76819167,969,1
7.919280511,24.23135558,1.226563806,0.3984006853,20.30644504,569,0
9.562492528,30.89001874,1.72238743,1.257749037,22.54518171,1035,0
8.071280539,5.241768609,0.7636537903,0.1204084043,16.43086952,21,0
2.804572972,26.31684379,0.7931270423,0.5108979976,15.65627822,563,1
7.29086456,4.124832969,0.5138638461,1.330723976,15.55843826,931,0
8.77337414,1.432128369,1.161919246,1.023774167,14.56493276,1037,0
7.490786422,1.602161707,0.9580945897,1.478661751,13.36911609,1027,1
8.079716028,13.86077846,0.9891308424,0.5829782167,19.39417458,757,0
3.834042614,7.777978098,0.4873025913,-0.2869804846,13.27481191,285,1
7.513274248,4.116165735,0.7234345499,0.06318712147,15.37936725,101,1
4.726242008,-0.1164280399,0.8152253422,0.1439510923,10.48083704,483,1
7.640316835,2.338399771,0.8190622717,1.265422131,15.28618676,1016,1
8.510919938,14.50370806,1.004970383,0.5036142491,18.74516195,716,1
9.22363529,10.75822791,1.926718654,0.6891621875,19.44742162,757,0
8.430894225,4.388669512,1.427442866,0.7173952842,18.33071183,501,0
5.159272091,3.409603267,0.6375430346,0.9972598834,13.58023728,844,0
9.123942051,5.646269508,1.410558591,0.4907013582,18.07352547,560,1
7.905353451,1.969625934,1.007167439,0.9971619723,14.11186837,931,0
8.261529714,2.856212397,0.7809111228,-0.02709715904,15.57884245,486,1
9.592550614,-2.212266295,1.674187033,1.023031038,16.54211517,435,1
8.463625947,1.317801847,0.9383173774,-0.0110869059,15.59828602,361,1
7.551603727,1.929443932,0.6641288391,-0.1932556402,15.6246288,420,1
4.808574213,2.991349582,0.5198901593,-0.07448927206,13.1907984,368,0
8.651909686,0.3973491909,1.196852,1.502499449,11.51488423,1016,1
7.268173425,2.598341627,0.9516870403,-0.03047711754,13.68317569,362,1
9.25444771,30.04613374,1.243120917,1.251837099,22.85732574,1035,0
9.527446881,3.499095973,1.781395415,0.9739118965,17.95207983,844,0
8.634690421,2.273738661,1.372806119,0.02260954293,16.06480951,21,0
8.359371703,8.66984749,1.019082281,0.4386785276,18.78264969,584,1
8.376876658,2.118076881,0.7019217237,1.00275003,15.06669494,850,1
7.800744408,18.62290594,0.7836564555,0.5339907954,19.00053554,738,0
7.64000431,4.340904334,1.021388681,1.001133571,16.43323915,931,0
7.338366327,2.614984031,1.365381702,0.2205230966,15.21881563,189,1
8.839435025,5.692789729,0.997692921,0.4241349115,17.75215436,753,0
9.877074143,6.056689581,1.280364092,0.2030205315,17.57299335,584,1
8.519234899,3.080202439,1.455835797,0.9820379308,17.1613109,853,1
8.463969224,12.26655593,1.102604409,0.816603459,18.12582176,911,1
8.903200635,8.82268001,1.451099194,0.3709342298,16.3955945,524,1
6.897469271,7.134235915,0.7697902073,0.05623259104,16.31353727,141,0
8.870605742,2.553733334,1.012200469,1.434785978,16.30893865,830,0
7.427421361,3.224329392,0.8249851394,0.4203554326,14.80063512,198,0
5.185191013,3.386867826,0.6625710348,1.418245791,15.30109499,1027,1
6.533579248,-1.498022413,0.5450875793,-0.07807739424,13.9973866,237,1
4.67684478,5.126416288,0.5365998747,0.5382920762,13.12813563,775,0
8.962307034,-0.3867888681,1.42124975,1.08756095,11.95354962,1062,0
4.930784801,7.294768621,1.023854982,0.04714011801,15.58737256,21,0
4.265100678,2.509631424,0.6749726986,-0.09849160594,14.39539026,465,1
8.26493757,3.925820366,1.116151332,-0.01462079203,16.27026454,486,1
8.772234265,11.75379328,0.9827151097,0.5490651667,18.27654427,512,0
8.504049315,0.6386125588,0.8765576158,1.439105329,12.56207847,1075,1
7.392996166,7.895680211,1.033635428,0.9622424974,15.04572951,81,1
8.511543051,9.862086883,1.409775063,0.5133831527,17.89709205,524,1
3.387887893,0.7794527627,0.5653946966,0.5779365954,12.97015678,201,1
5.645530435,2.499089699,0.7253520452,-0.1542736339,13.62814914,465,1
5.353164067,2.547794713,0.7655219295,1.348799639,12.78194969,1065,1
6.737810232,11.35366938,1.18636816,-0.05714956822,16.5629588,94,0
7.413285843,0.7520869839,1.124066576,0.1108960714,12.35107903,1107,1
7.949687601,5.306847108,1.049997394,0.2690952652,16.58253874,47,0
8.618611835,0.4050710845,1.040920751,1.56497409,14.39646095,1065,1
9.054424734,1.734312907,0.9240868004,1.123289682,14.317066,888,1
7.0154476,1.636328396,1.129990809,1.040396257,13.878107,617,0
6.692352115,3.716215161,1.192753549,-0.02396091422,14.64339338,419,1
9.164667925,5.132798462,1.193908362,0.4072894748,18.47617381,584,1
8.277092016,-0.8244342806,0.955759334,0.7858339343,13.00256894,652,1
8.758330934,3.386224258,0.8724451974,1.041707773,16.3064162,888,1
5.581436519,1.567993464,0.7000053034,0.04815493268,12.62640108,328,0
8.593306004,7.707239981,1.301326393,0.5172959127,18.28665764,584,1
8.682363741,7.32094013,1.292919106,0.2914287927,18.00895697,792,0
7.591123953,1.503634553,1.193970589,1.344284235,14.3985666,994,1
4.835213247,3.722294748,0.6163586494,-0.0003557162553,13.63169493,437,0
8.585370328,1.56470109,0.9282409395,1.245492451,15.41100452,969,1
8.261411123,14.17351111,0.8622576103,0.2014716416,17.58729743,201,1
7.413046826,2.386963052,1.173966776,0.02686986926,14.63219737,334,0
8.637677182,15.68320372,0.858240452,0.7357013915,19.01357646,757,0
9.15895778,20.77037916,1.115180624,0.8534595841,23.14964704,984,0
9.549041508,3.362600256,1.439681367,1.028091467,17.81830335,844,0
9.325652938,3.29364094,1.234114826,1.147288737,16.59881019,1066,1
7.649310196,13.3863949,0.9251943498,0.1971152397,18.01525985,74,1
8.921415436,-0.9230017609,0.9421819564,0.9252150888,11.08708251,888,1
5.781964893,19.07903875,0.7860946183,0.03571110447,17.74881257,511,0
2.54144037,6.259598533,0.6354202705,1.283718832,14.34915398,1027,1
7.014806239,2.530662133,0.7215707693,1.029876331,12.83967686,888,1
8.425490388,2.806186745,1.194444782,1.247933034,15.89860142,1045,0
7.253891722,20.02233377,1.046010246,0.9921590992,19.86744336,954,0
8.284878657,13.73321639,1.165919712,0.6233784828,18.91005134,738,0
6.180062019,20.50619983,0.8944996827,0.7557427211,17.60836001,692,1
9.140481518,4.425691029,1.326572281,0.1601621113,16.50048863,524,1
7.63377131,-1.278082468,0.9018377194,0.5225534967,18.5963266,584,1
9.367731163,0.7824804861,1.620188314,1.029456115,13.90196836,931,0
8.276901187,4.255192886,1.168087177,0.9491876742,17.70062399,792,0
8.86548377,2.88762753,0.9540933696,0.6507974052,15.75851362,844,0
8.100731797,3.683810261,1.155996118,0.9541418801,16.75940808,969,1
8.037179696,3.375202274,1.16457399,0.1173397721,16.21217336,41,1
7.052128969,1.353388858,0.5313649929,-0.02384021949,12.27502636,294,1
8.981302914,1.773717649,1.038803738,-0.06959200498,14.80886016,356,0
7.747719183,2.891726664,0.8153239731,1.112253131,14.59335929,888,1
6.10773886,8.954911131,0.5370943838,-0.05850344447,15.8817471,50,0
2.737233869,6.600630161,0.4259989348,-0.1083286883,13.95791813,334,0
8.1209352,7.902864603,0.9646932292,0.5655008879,17.46080468,640,1
8.981559009,2.577473866,0.9086297539,-0.05682490944,15.6774886,21,0
4.017496181,1.536359501,0.855314987,1.246790815,11.75777177,1054,1
8.086320923,3.149191456,0.7462050747,1.316870943,16.0252803,1027,1
8.420718763,-0.6150093153,1.067036721,0.02583364491,11.67926994,98,0
5.813565544,19.39902539,0.9053886046,0.4238133177,18.2698271,640,1
9.016371994,1.253005561,1.090006474,0.9628177059,16.69575136,808,0
8.531011488,12.59471367,1.151461123,0.5288280199,17.50851482,655,1
8.052035393,7.794629434,1.026235199,0.1476742888,17.60629465,207,1
9.597354537,8.044824775,1.565238136,0.6311806999,18.50234435,814,1
7.37800139,12.31435342,0.9241070442,0.9165144381,18.88955173,853,1
8.622095522,0.6139128278,1.261518958,1.071418552,14.33918853,844,0
8.256251168,0.8798558387,1.131218776,1.384277362,14.3358049,982,1
7.711725592,4.8735207,0.8533241224,1.024720873,15.55542332,13,0
7.591718685,2.603792538,0.5695121974,1.411941012,14.19393795,1027,1
8.957868363,3.417788856,0.8979273086,0.5272271662,16.28232748,656,1
8.646848132,4.999257404,0.9223402096,0.4054358216,17.58708995,175,0
8.142341347,0.470626679,0.9786207298,0.4693379322,12.82257963,640,1
6.251618151,4.616920234,1.083215084,1.217287945,15.50171596,1085,0
9.366681166,1.512088369,0.7690733008,-0.0219972472,15.07761692,392,0
9.072505134,7.842315265,0.7305923932,0.5191753877,18.38247036,757,0
8.029756664,4.273313002,1.075905713,1.086459699,17.2018864,931,0
7.943745797,8.173854543,0.9016929589,0.4744100794,17.86534035,611,1
9.695338447,3.373990136,1.175982108,1.581618477,17.21940946,1096,0
9.183540723,4.843157638,1.362415559,0.6340357551,17.40049087,660,0
7.808849154,13.29659816,1.119123636,-0.03535992229,17.07149465,456,0
8.5202199,6.201945104,0.9789063036,-0.01494159839,17.7142682,845,0
8.627982096,13.15745723,1.174876771,0.8130123375,20.79477921,792,0
4.387680756,7.99045833,0.9588158987,0.9267077917,16.17890027,893,0
7.695874844,0.1982506561,1.354757978,1.392885629,12.55728931,1027,1
2.157029834,4.889429038,0.7092359142,1.001356684,13.85340733,944,0
0.7468150903,6.079054731,0.7494146725,0.1346711059,10.76842377,258,1
8.356385194,1.781557102,0.9670875998,1.071368349,14.91224348,1031,1
8.847169225,2.075675496,0.9245241503,1.452895095,16.12000433,1027,1
6.797198935,6.824339565,0.6722305379,1.056317135,16.35424398,844,0
2.95790223,5.738911445,0.549558481,-0.0973050005,14.93196305,3,1
4.410437937,0.213032005,0.6908745569,0.077310731,9.5047486,232,1
8.173707657,4.491102769,1.310910907,1.259304619,16.85649226,888,1
8.325726127,6.348801386,1.06013068,0.4260530183,17.47459219,584,1
